Amount,TimeOfDay,DaysSince,TransactionFreq,IsInternational,IsHighRiskCat,HasRecentFraud,FraudLabel
44.55,19.20,881,0.335842,true,false,false,0
269.92,7.03,903,0.686201,false,false,false,0
13154.93,1.01,62,0.152512,false,true,true,1
346.06,15.99,485,0.666140,false,false,false,0
10219.76,3.42,21,0.086095,false,true,false,1
56.54,17.60,1026,0.556524,false,false,false,0
97.65,15.68,607,0.630206,false,false,false,0
10137.38,2.34,16,0.056375,true,true,true,1
178.08,18.48,810,0.563280,false,false,false,0
11.29,17.05,842,0.686893,false,false,false,0
53.57,16.09,588,0.672284,false,false,false,0
249.12,20.52,473,0.377345,false,false,false,0
9619.05,2.79,15,0.070542,true,true,false,1
240.13,18.47,438,0.601408,false,false,false,0
199.01,14.91,918,0.620447,false,false,false,0
187.32,14.75,391,0.478834,false,true,false,0
391.56,11.94,1048,0.324327,false,false,false,0
17206.25,2.86,54,0.144649,true,false,false,1
20.55,8.37,604,0.510849,false,false,false,0
6610.54,0.83,68,0.065277,true,true,false,1
244.45,19.24,615,0.533010,false,false,false,0
10976.26,5.34,49,0.145008,true,true,false,1
50.11,13.39,606,0.558980,false,true,false,0
95.26,20.86,1031,0.397093,false,true,false,0
181.09,8.07,497,0.473629,false,false,false,0
7692.41,4.08,12,0.181938,true,false,false,1
7994.24,0.93,57,0.120157,true,true,false,1
226.36,20.24,786,0.690233,false,false,false,0
204.48,15.92,480,0.444107,false,false,false,0
226.40,14.11,865,0.336153,false,false,false,0
27.69,11.26,924,0.628959,false,false,false,0
228.14,12.81,805,0.507930,false,false,false,0
48.44,8.25,626,0.351469,false,false,false,0
12708.00,1.13,28,0.078663,true,true,true,1
32.82,9.96,995,0.441462,false,false,false,0
149.22,13.63,809,0.466275,false,false,false,0
249.50,12.25,672,0.598043,false,true,false,0
19166.08,0.60,25,0.156442,false,true,false,1
354.44,15.43,962,0.504475,false,false,false,0
14438.66,5.07,53,0.098925,true,false,false,1
322.09,12.30,875,0.503564,false,true,false,0
362.68,20.37,916,0.478855,false,false,false,0
282.42,7.85,1070,0.306525,false,false,false,0
9159.55,2.79,12,0.055608,true,true,false,1
14346.80,0.65,53,0.165633,false,false,false,1
18395.83,3.66,23,0.097351,false,false,false,1
218.56,11.86,374,0.373467,false,false,false,0
274.58,18.47,534,0.643442,false,false,false,0
155.88,18.46,930,0.538232,false,false,false,0
248.82,7.37,385,0.612432,false,false,false,0
14984.15,3.11,31,0.116886,true,true,true,1
376.12,17.88,686,0.487993,false,false,false,0
5444.94,5.24,23,0.175861,true,false,true,1
38.71,15.40,546,0.425541,false,true,false,0
7932.51,5.52,10,0.154645,true,true,false,1
10296.65,3.84,27,0.090656,true,false,false,1
15178.87,2.24,29,0.085672,true,true,true,1
17927.52,5.29,56,0.149298,false,true,false,1
220.41,11.48,383,0.416842,false,false,true,0
215.55,11.74,1090,0.422374,false,false,false,0
41.70,20.98,981,0.629522,true,false,false,0
125.52,14.02,695,0.371135,false,false,false,0
19499.64,5.55,21,0.174674,true,true,false,1
46.03,19.66,966,0.572346,false,true,false,0
88.27,18.80,374,0.527620,false,false,false,0
293.49,8.53,413,0.570006,true,false,false,0
64.02,19.44,787,0.642562,false,false,false,0
42.16,18.40,929,0.574866,false,true,false,0
331.44,7.43,859,0.318512,false,false,false,0
274.53,10.18,544,0.471974,false,false,false,0
18063.85,2.32,12,0.087571,true,false,false,1
17320.02,4.59,16,0.086673,true,true,false,1
172.64,10.97,616,0.601131,false,false,false,0
146.84,18.99,703,0.304155,false,false,false,0
18284.35,2.84,55,0.118254,true,true,false,1
40.29,13.91,528,0.432831,false,false,false,0
303.60,20.78,970,0.482904,false,false,false,0
9338.30,4.97,18,0.189879,true,false,false,1
150.68,11.73,765,0.326840,false,true,false,0
378.70,20.46,824,0.665212,false,false,false,0
8165.48,2.50,50,0.188970,true,true,false,1
309.20,15.14,1086,0.559983,false,false,false,0
13316.36,1.16,54,0.082977,true,true,false,1
119.32,9.19,627,0.335158,false,false,false,0
31.07,19.43,929,0.397258,false,false,false,0
13206.87,5.77,65,0.137173,false,false,false,1
327.71,18.74,414,0.418213,false,true,false,0
367.28,13.88,806,0.407732,true,false,false,0
313.18,11.41,504,0.583819,false,false,false,0
370.20,13.31,706,0.407539,false,false,false,0
16293.58,2.02,51,0.118694,true,true,true,1
311.99,14.82,1037,0.558294,false,false,false,0
77.74,18.87,428,0.452687,false,false,false,0
330.34,17.86,661,0.515331,false,true,false,0
11916.16,1.51,26,0.051993,true,false,false,1
12613.87,5.34,44,0.090523,true,false,false,1
7337.85,1.63,19,0.137149,false,false,false,1
332.15,14.85,632,0.377474,false,false,false,0
82.18,18.70,624,0.648451,false,false,false,0
279.56,14.19,673,0.566983,false,false,false,0
331.14,19.32,557,0.326066,false,false,false,0
12106.89,1.80,18,0.127901,true,true,true,1
365.01,17.81,880,0.339785,true,false,false,0
334.53,10.01,534,0.611401,false,false,false,0
311.69,15.61,688,0.688181,false,false,false,0
256.29,11.21,606,0.674957,false,false,false,0
291.40,13.22,854,0.699987,false,false,false,0
7145.16,1.85,56,0.171831,false,false,true,1
157.72,20.82,743,0.309969,false,false,false,0
225.62,8.83,863,0.458886,false,false,false,0
15894.13,1.55,68,0.097486,true,true,false,1
275.33,17.27,797,0.618474,false,true,false,0
16617.25,3.50,69,0.167750,true,false,false,1
11516.53,3.44,43,0.126676,true,true,false,1
349.02,19.86,647,0.489070,false,false,false,0
17198.63,0.62,46,0.143732,true,false,false,1
15171.82,2.56,50,0.109698,true,true,false,1
15661.20,5.38,43,0.086592,true,true,false,1
196.18,12.96,583,0.640926,false,true,false,0
230.33,16.74,901,0.651748,true,false,false,0
17887.66,0.67,40,0.167719,false,true,false,1
9459.15,1.02,55,0.143232,true,false,true,1
297.19,18.84,931,0.498575,false,false,false,0
115.22,17.53,1054,0.326261,false,true,false,0
402.45,11.56,821,0.536762,false,false,false,0
244.77,18.71,880,0.346253,false,false,false,0
27.89,17.18,1057,0.614409,false,true,false,0
253.78,16.70,1090,0.421287,false,false,false,0
18125.52,1.80,59,0.149390,true,true,false,1
268.17,15.11,431,0.485653,false,false,false,0
19512.02,4.07,67,0.056472,false,true,false,1
12347.44,5.13,13,0.070791,true,false,false,1
326.27,12.33,487,0.588132,false,false,false,0
9172.85,4.52,55,0.072091,true,true,true,1
373.90,17.87,989,0.385450,false,false,false,0
12600.61,0.01,10,0.115129,true,false,false,1
15210.92,1.79,65,0.128865,true,true,false,1
8230.57,4.23,12,0.075270,false,true,false,1
17693.33,3.34,54,0.058286,true,true,true,1
151.06,17.70,527,0.379031,false,false,false,0
95.38,18.03,547,0.603451,false,false,false,0
158.59,15.98,815,0.464746,false,false,false,0
246.41,10.75,728,0.423446,false,false,false,0
293.33,16.02,533,0.498697,false,true,false,0
129.41,14.75,1093,0.335466,false,false,false,0
230.61,15.39,913,0.348239,false,false,false,0
278.98,9.33,597,0.493021,false,true,false,0
17544.43,5.84,55,0.053698,true,true,false,1
5468.28,5.33,26,0.101708,true,true,false,1
17.56,11.37,947,0.616446,false,true,false,0
254.65,9.16,596,0.596492,false,false,false,0
271.44,17.61,761,0.315014,false,false,false,0
158.23,15.62,740,0.612668,false,false,false,0
93.95,20.73,743,0.448659,false,false,false,0
11062.86,3.91,25,0.182563,false,true,false,1
6507.75,4.93,57,0.149941,false,false,true,1
46.81,11.28,388,0.692214,false,false,false,0
82.90,17.13,368,0.562087,false,false,false,0
302.15,15.76,480,0.440665,false,false,false,0
399.27,16.19,711,0.398101,false,false,false,0
13031.02,1.33,68,0.176444,true,false,true,1
12117.25,2.12,46,0.083329,true,false,false,1
31.85,16.50,969,0.628838,false,false,false,0
39.61,13.14,962,0.393939,false,false,false,0
180.99,7.35,782,0.615018,false,false,false,0
246.47,19.38,592,0.608291,false,false,false,0
18442.94,5.79,43,0.096001,false,true,false,1
13405.03,3.64,32,0.177423,false,true,false,1
13231.90,1.74,58,0.068107,true,true,true,1
334.25,13.67,426,0.538918,false,false,false,0
12701.04,1.24,25,0.141226,true,true,true,1
5493.99,4.91,65,0.168538,false,false,true,1
187.73,11.95,898,0.365838,false,false,false,0
39.41,19.46,1038,0.664597,false,false,false,0
14117.75,4.22,42,0.151781,false,false,false,1
399.36,17.13,970,0.566535,false,false,false,0
88.88,19.79,1040,0.385688,false,false,false,0
14770.62,2.41,19,0.117386,false,false,false,1
15552.04,4.78,14,0.110390,true,true,true,1
15168.24,4.53,18,0.162017,true,false,false,1
98.72,12.87,482,0.579598,false,false,false,0
206.68,16.69,511,0.494025,false,false,false,0
279.87,8.92,683,0.554783,false,true,false,0
7086.67,2.37,46,0.182179,true,true,false,1
151.02,10.00,1072,0.416680,false,false,false,0
17647.80,2.03,54,0.172955,true,false,false,1
287.22,16.92,491,0.309754,false,false,false,0
238.66,13.35,419,0.682219,false,false,false,0
17296.45,2.92,27,0.093717,true,true,true,1
343.87,17.81,759,0.389257,true,false,false,0
8494.44,0.12,19,0.137566,true,true,false,1
317.02,8.26,424,0.624326,false,false,false,0
308.03,13.06,434,0.623422,false,false,false,0
8476.26,3.46,36,0.113196,true,false,true,1
222.33,13.15,507,0.534222,false,false,false,0
372.05,13.62,993,0.460199,true,false,false,0
6284.69,3.98,37,0.135847,true,true,true,1
16980.55,5.29,21,0.192151,true,true,true,1
278.74,19.97,978,0.683938,false,false,false,0
12143.89,5.40,43,0.061278,false,false,false,1
205.71,18.59,577,0.477103,false,false,false,0
382.99,19.60,678,0.453903,false,true,false,0
374.04,18.80,544,0.577060,false,false,false,0
109.70,7.79,659,0.630175,false,false,false,0
188.67,15.46,523,0.674524,false,true,false,0
266.06,10.33,754,0.435954,false,true,true,0
11113.62,2.48,31,0.064811,false,false,false,1
314.21,19.68,399,0.693447,false,false,false,0
13752.02,4.09,25,0.187728,true,true,false,1
52.03,9.09,563,0.474815,false,false,false,0
58.63,12.17,874,0.686634,false,false,false,0
6214.73,1.55,25,0.135335,true,true,false,1
239.86,11.19,528,0.369624,false,false,false,0
17355.46,0.42,24,0.103925,false,false,false,1
197.46,16.35,1030,0.582015,true,false,false,0
83.45,13.63,1022,0.654598,false,false,false,0
10491.32,4.13,27,0.142575,false,true,false,1
16080.15,0.74,15,0.140933,false,true,false,1
338.02,9.75,418,0.489487,false,false,false,0
18197.91,3.96,29,0.140982,false,true,false,1
6933.77,5.99,48,0.122376,true,true,true,1
226.32,17.30,675,0.373930,false,false,false,0
78.84,16.14,406,0.366553,false,false,false,0
19500.99,3.92,11,0.185135,true,true,true,1
373.41,19.66,775,0.331146,true,false,false,0
16456.07,5.28,25,0.134653,false,false,false,1
7255.79,3.76,13,0.152495,true,true,true,1
358.41,13.44,851,0.492552,true,false,false,0
67.72,12.79,458,0.654733,false,false,false,0
14742.96,3.20,46,0.052444,true,true,true,1
18399.82,1.59,53,0.101903,true,false,false,1
18642.17,5.29,37,0.058953,false,true,false,1
17824.10,2.66,52,0.084008,true,true,false,1
16.79,19.30,1083,0.630928,false,false,false,0
165.34,7.49,911,0.423437,false,false,false,0
13784.50,5.14,16,0.151497,true,true,true,1
5706.41,5.28,62,0.068602,true,true,false,1
7766.04,3.14,56,0.167606,true,false,false,1
75.31,7.60,759,0.536417,false,false,false,0
76.41,13.84,793,0.383541,false,true,false,0
43.16,18.14,963,0.446374,false,false,false,0
13091.14,5.31,54,0.199528,true,true,false,1
72.69,12.91,1012,0.429384,false,false,false,0
182.06,14.06,890,0.635146,false,false,false,0
298.08,10.91,849,0.369753,false,false,false,0
229.89,15.69,821,0.422197,false,false,false,0
267.28,19.42,433,0.562472,false,false,false,0
35.08,18.19,1068,0.646566,false,false,false,0
18252.62,3.63,57,0.090804,true,true,false,1
294.56,8.98,451,0.423764,false,false,false,0
311.44,7.35,421,0.617525,false,false,false,0
364.33,7.67,543,0.466575,false,false,false,0
98.82,9.14,1031,0.404999,false,false,false,0
268.94,7.61,734,0.561665,false,false,false,0
38.38,17.95,788,0.328201,false,false,false,0
98.87,19.86,461,0.694623,false,false,false,0
86.51,11.32,438,0.555005,false,false,false,0
290.97,19.28,488,0.347754,true,false,false,0
370.78,18.15,477,0.581590,true,false,false,0
15221.55,5.33,23,0.123317,false,true,false,1
9083.55,1.98,53,0.159031,true,false,false,1
23.55,7.36,611,0.422721,false,false,true,0
72.56,8.08,642,0.477794,false,true,false,0
15262.49,2.56,34,0.088664,true,true,false,1
284.64,11.61,540,0.351004,false,false,false,0
18213.95,1.46,19,0.153456,false,false,false,1
131.96,15.87,951,0.345350,false,false,false,0
319.42,12.12,879,0.345650,false,false,false,0
369.28,12.77,537,0.650835,false,false,false,0
348.37,13.80,968,0.589785,false,false,false,0
302.97,8.69,385,0.546945,false,false,false,0
287.06,12.85,705,0.433131,false,false,false,0
220.65,15.77,1039,0.489404,false,false,false,0
237.73,10.17,801,0.554011,false,true,false,0
155.98,15.46,593,0.563404,false,false,false,0
405.04,13.85,1030,0.486313,false,false,false,0
66.73,17.00,381,0.676582,false,false,false,0
9978.28,0.92,32,0.125943,false,true,false,1
309.64,18.16,483,0.556992,false,false,false,0
297.08,11.61,530,0.333988,false,false,false,0
5202.80,3.07,17,0.142669,false,false,true,1
336.41,11.83,472,0.344525,false,false,false,0
14676.07,1.68,50,0.137576,false,true,false,1
267.76,17.36,739,0.666338,true,false,false,0
8074.60,1.07,64,0.174069,true,true,true,1
262.98,17.59,413,0.584195,true,false,false,0
122.49,11.89,381,0.305457,false,false,false,0
86.04,13.77,432,0.366675,false,false,false,0
267.37,12.51,899,0.635627,false,false,false,0
340.58,9.03,764,0.409021,false,false,false,0
16.11,16.32,818,0.447029,false,false,false,0
173.27,15.29,393,0.542597,false,false,false,0
176.69,18.17,772,0.430694,false,false,false,0
124.19,13.84,637,0.529260,false,false,false,0
9069.12,4.77,65,0.141321,false,false,true,1
251.97,19.17,742,0.369453,false,false,false,0
16697.80,5.72,23,0.166583,false,true,false,1
306.32,10.62,539,0.382742,false,false,false,0
249.76,16.19,944,0.647023,false,true,false,0
334.05,16.49,689,0.617690,false,false,false,0
12220.84,4.02,52,0.071007,true,true,false,1
89.62,16.17,896,0.505932,false,false,false,0
11335.80,0.43,35,0.094254,true,false,true,1
405.35,13.44,996,0.462788,false,false,false,0
6040.24,5.72,45,0.146474,false,true,false,1
152.80,14.52,751,0.355155,false,false,false,0
399.03,8.04,1010,0.416127,true,false,false,0
161.00,8.64,834,0.447979,false,false,false,0
391.65,10.80,786,0.628075,false,false,false,0
15498.49,3.26,54,0.101554,true,false,false,1
217.18,11.50,773,0.375993,false,false,false,0
59.86,13.67,684,0.685852,true,false,false,0
248.65,13.08,699,0.421525,false,false,false,0
339.74,20.95,782,0.300094,false,false,false,0
65.97,13.15,630,0.551708,true,false,false,0
16.58,11.04,688,0.698620,false,false,false,0
18764.96,5.07,24,0.155584,true,true,false,1
137.15,11.49,1089,0.422736,false,false,false,0
13297.71,1.16,53,0.101053,true,true,false,1
400.98,15.83,660,0.312738,false,false,false,0
368.54,17.80,580,0.427131,false,false,false,0
386.14,7.64,620,0.609296,false,false,false,0
337.21,14.71,795,0.364647,false,false,true,0
118.67,16.62,932,0.514478,false,false,false,0
233.31,18.87,996,0.329715,false,true,false,0
61.36,18.10,531,0.503105,false,true,false,0
404.59,17.96,997,0.660118,false,true,false,0
27.60,8.05,855,0.602939,false,false,false,0
8998.52,4.09,57,0.063903,false,true,false,1
231.19,17.01,571,0.649325,false,false,false,0
375.94,9.52,790,0.478076,true,false,false,0
254.50,10.12,864,0.464262,false,false,true,0
16589.76,5.71,55,0.172259,true,true,false,1
187.74,20.27,801,0.375340,false,false,false,0
34.58,7.32,968,0.635839,true,false,false,0
7996.34,5.77,58,0.183795,true,true,false,1
13757.84,2.05,45,0.156282,true,false,false,1
10488.44,1.61,19,0.073662,true,true,true,1
138.09,14.10,411,0.503771,false,false,false,0
5223.33,5.08,48,0.195352,true,false,false,1
6164.45,3.17,49,0.135641,true,false,true,1
306.00,13.76,757,0.367685,true,false,false,0
57.63,20.74,913,0.400437,false,false,false,0
192.81,12.45,998,0.500339,false,false,false,0
18136.25,2.17,17,0.157938,true,false,true,1
331.72,12.64,433,0.364377,true,false,false,0
288.27,7.87,1074,0.556315,false,false,false,0
112.62,17.47,674,0.614781,false,false,false,0
386.40,17.57,494,0.602265,false,false,false,0
14607.46,2.72,61,0.168900,true,false,true,1
14384.95,4.04,15,0.184732,true,true,true,1
355.97,10.89,852,0.486381,false,false,false,0
382.50,12.86,915,0.614369,true,false,false,0
16042.09,5.20,39,0.117790,true,false,false,1
9167.40,5.21,15,0.111115,true,true,true,1
93.77,12.41,528,0.597348,false,false,false,0
106.85,15.98,1017,0.609833,false,false,false,0
18.10,12.75,874,0.655916,false,true,false,0
48.05,10.68,1086,0.632407,false,false,false,0
31.19,10.55,770,0.316402,false,false,false,0
212.46,20.01,644,0.549807,false,false,false,0
293.24,14.40,952,0.677868,false,false,false,0
179.03,12.40,530,0.626142,false,false,false,0
10465.53,0.99,42,0.152249,true,false,false,1
347.16,19.19,962,0.668486,false,false,false,0
18934.70,5.33,60,0.082566,false,true,false,1
19142.53,4.72,63,0.154853,false,true,false,1
71.84,9.91,1020,0.404435,true,false,false,0
6976.74,2.85,30,0.064210,true,true,false,1
325.28,16.72,896,0.612917,false,false,false,0
19335.12,2.32,51,0.152731,true,true,false,1
396.05,20.98,708,0.361818,false,false,false,0
294.44,19.31,890,0.449174,true,false,false,0
220.04,15.77,933,0.549685,false,false,false,0
366.66,15.03,1075,0.585190,false,true,false,0
202.81,19.37,685,0.505416,true,false,false,0
133.66,18.63,617,0.563600,false,false,false,0
254.89,12.42,614,0.505234,false,true,false,0
151.15,20.59,846,0.487819,false,false,false,0
9031.92,4.63,38,0.103151,true,false,false,1
123.37,16.85,415,0.651845,false,false,false,0
167.28,16.67,561,0.679058,false,false,false,0
11489.87,5.48,39,0.199003,false,true,true,1
7905.19,5.56,30,0.184163,true,true,false,1
10173.52,2.74,36,0.088843,false,true,false,1
79.67,9.54,607,0.443954,false,false,false,0
19086.35,5.72,44,0.114779,true,false,false,1
249.91,14.92,895,0.385694,false,false,false,0
15666.38,1.19,59,0.098984,true,true,false,1
216.25,11.52,421,0.631201,false,false,false,0
19993.69,2.07,14,0.093010,true,true,true,1
55.75,15.04,910,0.696547,false,false,false,0
133.94,17.38,964,0.618750,true,false,false,0
285.46,18.06,378,0.674965,false,false,false,0
362.62,7.11,438,0.396247,false,true,false,0
164.00,11.24,622,0.379179,false,false,false,0
266.32,20.25,690,0.513269,false,true,false,0
34.66,9.15,524,0.585849,false,false,false,0
157.95,19.50,763,0.451599,false,false,false,0
349.84,20.16,426,0.559475,false,false,false,0
358.28,19.33,458,0.647106,false,false,false,0
80.95,7.78,988,0.312035,false,false,false,0
17995.97,4.34,26,0.050923,true,true,true,1
396.37,16.71,821,0.475352,false,false,false,0
383.95,7.18,620,0.626208,false,false,false,0
